,screen_names,texts,dates,langs
8062,jisungpoesy,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 
champiñones… https://t.co/Wj29WK71ZR",2021-04-26 01:32:37,es
8063,adoresrobleis,"Usa 🤢 para marcar lo que no comes. 

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 2/3
sushi: 
brócoli: 
champ… https://t.co/rtykGW6ml8",2021-04-26 01:32:36,es
8064,Namii_Soo,"@BTS_Guatemala @BTS_twt Team hamburguesa perdón!🥺

🇬🇹 ARMY VOTA POR BTS
I vote #Dynamite for #BestMusicVideo at the #iHeartAwards @BTS_twt 💜",2021-04-26 01:32:30,es
8065,ELand310,"Usa 🤢 para marcar lo que no comes. 

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña:
sushi: 
brócoli: 
champiñon… https://t.co/zgkdijRiJO",2021-04-26 01:32:27,es
8066,DJg0000,"Parce sigo indignada por la atención de ese lugar , fue la primera ves que no me pude comer con agrado una hamburguesa",2021-04-26 01:32:24,es
8067,MedMPDiaz,Se me antojo una hamburguesa de esas que te tapan las arterias❤,2021-04-26 01:32:23,es
8068,ximmagali,Me acabo de comer una hamburguesa que sabe Dios como me la pude terminar,2021-04-26 01:32:23,es
8069,First_Love_Seok,"@BTS_Guatemala @BTS_twt Hamburguesa xd

🇬🇹 ARMY VOTA POR BTS

#BestFanArmy #iHeartAwards #BTSARMY @BTS_twt",2021-04-26 01:32:21,en
8070,ClaudyDomingue1,"@BTS_Guatemala @BTS_twt Hamburguesa 🍔

🇬🇹ARMY VOTAR POR BTD",2021-04-26 01:32:12,cs
8071,bttrfliesss,@satansbloodhr si te da descuento me invitas una hamburguesa después 😋,2021-04-26 01:32:08,es
8072,Danaamagali,Me saque las ganas d las hamburguesa pero re triste las papas . Todo xq el 0tro lugar no me contesto :(,2021-04-26 01:32:05,es
8073,ArianaT92351446,"Usa 🤢 para marcar lo que no comes. 

mostaza: 
pepinillo: 🤢
cilantro: 🤢
pizza con piña: 
sushi: 🤢
brócoli:
champiño… https://t.co/2705i8AF2q",2021-04-26 01:32:02,es
8074,ranaoarovich,"@AMarialuz Hamburguesa de poronga con inyección de ""cheddar""",2021-04-26 01:32:02,es
8075,sanemif,"usa 👎 para marcar lo que no comes

mayonesa: 👎
dulce de leche: 
miel: 👎
pizza con piña:👎
sushi: 👎
hígado: 👎
hamburg… https://t.co/TKq7P5p7vc",2021-04-26 01:31:57,es
8076,sagitittiez,"@ratasbebes mostaza: 😐
pepinillo: 😐
cilantro: 
pizza con piña: 😐
sushi: 
brócoli: 
champiñones: 
hígado: 😐
hamburgu… https://t.co/aojuLbaD0H",2021-04-26 01:31:55,es
8077,Dlzdeby3,"@BTS_Guatemala @BTS_twt Definitivamente Hamburguesa !! El fiambre no me gusta 

🇬🇹ARMY VOTA POR BTS 

I vote… https://t.co/HrVjftJKVG",2021-04-26 01:31:44,es
8078,bostera_eli,"Nos pedimos una hamburguesa de 3 medallones de carne y 6 fetas de cheddar.
Los verdaderos ñoños",2021-04-26 01:31:38,es
8079,castawaycriss,@evrlastinghabit omg no te gusta la hamburguesa,2021-04-26 01:31:36,es
8080,ssweetreb,"mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champiñones:🤢
hígado:  🤢
hamburguesa: 
hot do… https://t.co/ART6xLpaR3",2021-04-26 01:31:31,es
8081,Karlacorinn,Súper hipócrita de mi parte tomarme un jugo verde después de chingarme una hamburguesa con papas 🙃,2021-04-26 01:31:29,es
8082,iLUVAX0,"Usa 🤢 para marcar lo que no comes. 

mostaza: 🤢
pepinillo: 
cilantro: 🤢
pizza con piña: 
sushi: 
brócoli: 
champiño… https://t.co/kq7IXSaT9w",2021-04-26 01:31:22,es
8083,mateogogui,Después de 15 horas sin comer nada finalmente me comí una deliciosa hamburguesa con champiñones y una orden de bone… https://t.co/xsSnzqkZHw,2021-04-26 01:31:20,es
8084,Yamila2547,Manejo un dolor de muela que ya no lo aguanto 🥺🤦🏻‍♀️xro no me importo y me clave alta hamburguesa 🤤🤤ahora me duele… https://t.co/svKywEjBQC,2021-04-26 01:31:19,es
8085,sifrinaniche,Tengo un antojo de hamburguesa pero mal!,2021-04-26 01:31:01,es
8086,carluu_marlene,"Usa 🤢 para marcar lo que no comes. 

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champiñone… https://t.co/jKusfE6cIn",2021-04-26 01:30:59,es
8087,juliduarte55,"Imposible empezar la dieta si la pregunta de mi hno es: ""hamburguesa o lomito?""🤦",2021-04-26 01:30:48,es
8088,cande_bengoa,foo loco quiero una hamburguesa porq nadie me contestaaaa,2021-04-26 01:30:43,es
8089,JimeeBasualdo,"Me comí una súper hamburguesa completa hace 10 minutos y me había llenado, ahora tengo hambre de nuevo 🧏🏻‍♀️",2021-04-26 01:30:37,es
8090,Butterflyforjh,"QUIERO COMERME UNA HAMBURGUESA CON PAPAZ BAÑADAS DE KETCHUP 

ARMY VOTA POR BTS 🇦🇷
I vote for #Dynamite by @BTS_twt… https://t.co/ZTA8NUHUZQ",2021-04-26 01:30:36,es
8091,NobodyV11,"Usa 🤢 para marcar lo que no comes. 

mostaza: 
pepinillo: 
cilantro: 🤢
pizza con piña: 
sushi: 
brócoli: 
champiñon… https://t.co/i6cyF7COqs",2021-04-26 01:30:19,es
8092,azu_poke_lover,"usa 🤢 para marcar lo que no comes. 
mostaza: 
pepinillo:🤢 
cilantro: 
pizza con piña: 🤢
sushi: 🤢
brócoli: 🤢
champiñ… https://t.co/TRUkp8l27j",2021-04-26 01:30:16,es
8093,baljeetios,"Usa 🤢 para marcar lo que no comes. 

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champiñone… https://t.co/v4qooDEXPv",2021-04-26 01:30:04,es
8094,critba_,"Ex casi algo se “confundió” de dirección del pedido y me lo mandó a mi casa.
Cuestión, terminó auto invitándose a c… https://t.co/GscV3n5Rvy",2021-04-26 01:30:02,es
8095,whispersofpain_,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi:
brócoli: 
champiñones… https://t.co/Y9bzKWsnzf",2021-04-26 01:29:58,es
8096,sabriprz_,@Victormpradoa te adoro niñoo y sip tu hamburguesa 🙄🤌🏼,2021-04-26 01:29:58,es
8097,rainjaems,salí afuera a un lugar de comidas y me comí alta hamburguesa con papas fritas UN DOMINGO A LA NOCHE no one could never,2021-04-26 01:29:57,es
8098,carxxxxxx__,Me pedí un cuarto de helado y ahora estoy por comprar una hamburguesa nnnnah,2021-04-26 01:29:55,es
8099,MafeDavid,"@adrasiones Creo que he visto muchos videos de gente haciendo esto, se ve deli, pero creo que no es muy común acá e… https://t.co/ruMDwimDH5",2021-04-26 01:29:54,es
8100,moons_city,"@littlehuevito wtf tenemos casi todo igual
mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña:🤢
sushi: 
brócoli:
cha… https://t.co/HFFn5WizDY",2021-04-26 01:29:53,es
8101,myg_tae,"@BTS_Guatemala @BTS_twt Hamburguesa no me gusta el Fiambre :)

🇬🇹 ARMY VOTA POR BTS 
I vote #BTSARMY for… https://t.co/9jbIdYvYqS",2021-04-26 01:29:47,en
8102,mokaccinoooo,"Usa 🤢 para marcar lo que no comes. 

mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 
champiño… https://t.co/UV3PhGlJco",2021-04-26 01:29:41,es
8103,Chvjessif_,"@swtetev @BTS_twt Mmm no se, creo que la hamburguesa me gusta más 

I vote #BTSARMY for #BestFanArmy at #iHeartAwards @BTS_twt",2021-04-26 01:29:41,es
8104,pizzaconpollo,"Cuando eres como hamburguesa callejera, mugrosa pero sabrosa",2021-04-26 01:29:35,es
8105,AnaelIsaac,"No necesitas un abrazo, necesitas una hamburguesa.",2021-04-26 01:29:34,es
8106,FraancoJulian,Me estoy comiendo una hamburguesa de pollo teriyaki. Soy estadísticamente más feliz que ustedes.,2021-04-26 01:29:32,es
8107,rebxclair,"Usa 🤢 para marcar lo que no comes.

mostaza:  
pepinillo: 🤢 
cilantro: 
pizza con piña:  🤢
sushi:  
brócoli:  🤢
cha… https://t.co/Y6HifTQ7ro",2021-04-26 01:29:21,es
8108,CHWEHRS,"m copio
usa ¨🤢¨ para marcar lo que no te gusta
mayonesa: 🤢
dulce de leche: 
miel: 🤢
pizza con piña:
sushi:
hígado:… https://t.co/I94cYjxF6i",2021-04-26 01:29:14,es
8109,gcfinmoon_,"@breadtetev Como vas a preferir hamburguesa 🤢

I vote #BTSARMY for #BestFanArmy at the 2021 #iHeartAwards @BTS_twt",2021-04-26 01:29:10,es
8110,chippsplay,"usa 🤢 para marcar lo que no comes. 
mostaza: 
pepinillo:🤢 
cilantro: 
pizza con piña: 
sushi: 
brócoli: 🤢
champiñon… https://t.co/pMgcbCcx2j",2021-04-26 01:29:09,es
8111,hatethevibes,Estoy re mil antojada de pastas y de una buena hamburguesa del burguer,2021-04-26 01:29:02,es
8112,DrawingsMariae,"Usa 🤢 para marcar lo que no comes. 

mostaza: 
pepinillo: 
cilantro: 
pizza con piña:
sushi: 
brócoli: 
champiñones… https://t.co/lGBnWNRdqL",2021-04-26 01:28:57,es
8113,NubitaSky,"Usa 🤢 para marcar lo que no comes. 
mostaza: 
pepinillo: 
cilantro: 
pizza con piña:
sushi: 
brócoli: 
champiñones:… https://t.co/BQEyJglBtC",2021-04-26 01:28:57,es
8114,NatyLuciernaga,"@BTS_Guatemala @BTS_twt Quisiera decir fiambre pero casi no lo como así que Hamburguesa
ARMY VOTA POR BTS🇬🇹
I vote… https://t.co/WLuHnXXS8U",2021-04-26 01:28:56,es
8115,CEO_chica_toxic,"¡Mándaselo a tus amigos!
¿Cuánto me conoces?

Cantar vs Bailar
Pizza vs Hamburguesa
Netflix vs Disney
Perros vs Gat… https://t.co/0cN0rtuDTf",2021-04-26 01:28:52,es
8116,jctroya,Jajajajajajajajajajajajajajaja.... Pero no me río muy duro porque hoy me tocó hamburguesa en pan de molde https://t.co/1UYIUpttwy,2021-04-26 01:28:50,es
8117,Auruxreb,"mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi:🤢
brócoli:
champiñones:🤢
hígado:🤢
hamburguesa: 
hot dogs… https://t.co/FPM3iGdzgW",2021-04-26 01:28:46,es
8118,yoi1608,"@BTS_Guatemala @BTS_twt ARMY aquí es donde comienza la verdadera batalla!

Fiambre o hamburguesa!

Qué Team son?!… https://t.co/vmfvQ9XkDR",2021-04-26 01:28:43,es
8119,DianneSagg,"@BTS_Guatemala @BTS_twt 😅 ninguno.... a menos que sea hamburguesa de pollo....  😅 

🇬🇹 ARMY VOTA POR BTS 💜🇬🇹

I vot… https://t.co/l0uqnNgFME",2021-04-26 01:28:28,en
8120,lauramilenaa7,que ganas de comerme una hamburguesa,2021-04-26 01:28:27,es
8121,OmegaDeLimon,"Usa 🤢 para marcar lo que no comes. 

mostaza: 🤢
pepinillo:
cilantro:
pizza con piña: 
sushi: no lo he probado
bróco… https://t.co/yZj8P3FpZJ",2021-04-26 01:28:19,es
8122,ttrademistakess,"usa🤢lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña: 
sushi:🤢
brócoli:
champiñones: 
hígado: 🤢… https://t.co/oaBnf2fxuB",2021-04-26 01:28:10,es
8123,clxrkerm,"Usa 🤢 para marcar lo que no comes. 

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 
champiñ… https://t.co/tBwdfqCZuH",2021-04-26 01:28:05,es
8124,00HYUNCAM,"(me copio) usa 🤢 para marcar lo que no comes
mostaza: 
pepinillo:🤢
cilantro: 🤢
pizza con piña: 🤢
sushi:
brócoli:
ch… https://t.co/DcT28SYSNM",2021-04-26 01:27:51,es
8125,exotanteez,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 🤢
pizza con piña: 🤢🤢
sushi: 
brócoli: 
champiñon… https://t.co/FTeIXfeNqf",2021-04-26 01:27:38,es
8126,nekothinking,"Usa 🤢 para marcar lo que no comes.

mostaza: 
pepinillo:  
cilantro: 
pizza con piña: 🤢
sushi: 🤢
brócoli: 🤢
champiñ… https://t.co/apJwif2IWn",2021-04-26 01:27:35,es
8127,JungAndy3,"@BTS_Guatemala @BTS_twt HAMBURGUESA 🍔 

I  vote #BTSARMY for #BestFanArmy at the 2021 #iHeartAwards @BTS_twt",2021-04-26 01:27:21,en
8128,helena_black,"@victorpetitg4 Pero es que entre ellos y la hamburguesa, o comida salada, elijo la comida. Obvio! Jajajajajajaja",2021-04-26 01:27:14,es
8129,fallingxotb91,@fearlessxstill dato: una vez mi mamá estaba comiendo una hamburguesa y me dio un pedazo pero tenía aceituna DIOS CASI VOMITO TODO,2021-04-26 01:27:10,es
8130,chaosofmars,"@K4G3C0RE mostaza: 
pepinillo: 🤢
cilantro: 🤢
pizza con piña: 
sushi: 🤢
brócoli: 🤢
champiñones: 🤢
hígado: 🤢
hamburgu… https://t.co/6Ab9vpZfy0",2021-04-26 01:27:02,es
8131,Bonilla74,@Patrici41677713 Y yo me quede esperando ver la hamburguesa entera ahora ya no existen! 💔😂,2021-04-26 01:27:01,es
8132,AnyelaM23,"@BTS_Guatemala @BTS_twt Hamburguesa 🍔 

🇬🇹 ARMY VOTA POR BTS

I vote #BTSARMY for #BestFanArmy at the 2021 #iHeartAwards @BTS_twt",2021-04-26 01:26:48,en
8133,SugeySeicy,"@swtetev @BTS_twt Hamburguesa

ARMY VOTA POR BTS 🇵🇪

— I vote for @BTS_twt #Dynamite  by Son Sung Deuk for… https://t.co/DfeZyjO4lW",2021-04-26 01:26:45,en
8134,MinniePaltita,"usa 🤢 para marcar lo q no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña: 🤢
sushi: 🤢
brócoli: 🤢
champiño… https://t.co/5vzAMFvnZk",2021-04-26 01:26:41,es
8135,Estefibesuzzo99,"A mí finde le faltó una hamburguesa, lo demás mil puntos",2021-04-26 01:26:40,es
8136,7_marmy,"@swtetev @BTS_twt Hamburguesa

🇸🇻 ARMY VOTA POR BTS 
#Dynamite  #BestMusicVideo #iHeartAwards @BTS_twt",2021-04-26 01:26:33,en
8137,phoenixreb_,"Usa 🤢 para marcar lo que no comes.

mostaza: 
pepinillo: 
cilantro: 🤢
pizza con piña: 🤢
sushi: 🤢
brócoli: 🤢
champiñ… https://t.co/sPFenmdOii",2021-04-26 01:26:28,es
8138,GuadaIssa,"No quiero, NECESITO una hamburguesa con papas",2021-04-26 01:26:21,es
8139,KiaraValetaR,Domingo de hamburguesa y peli con los roomies,2021-04-26 01:26:12,es
8140,kanjiforlove,"Hace 2 horas pedi la hamburguesa, le estan haciendo un hisopado en la ruta o que mierda",2021-04-26 01:26:12,es
8141,ghostofcake,quiero una hamburguesa y eso que casi no me gustan,2021-04-26 01:26:03,es
8142,IcardiPartyok,"🎁GANADORES DOMINGO🎁
🍸CHAMPAGNE 
@CarballoCandee 
🍸SKYY
@nay_espindola1 
🍸GIN
@FlorBoogado 
🍸CAIPIRIÑA… https://t.co/d8ovrGqvGr",2021-04-26 01:25:57,es
8143,RDeIirioS,"Usa 🤢 para marcar lo que no comes.

mostaza: 
pepinillo: 🤢 
cilantro: 
pizza con piña: 
sushi: 🤢 
brócoli: 🤢 
champ… https://t.co/UTVFzPhKMX",2021-04-26 01:25:55,es
8144,BTS_Guatemala,"ARMY aquí es donde comienza la verdadera batalla!

Fiambre o hamburguesa!

Qué Team son?!

🇬🇹 ARMY VOTA POR BTS

I… https://t.co/IbIHbcxcek",2021-04-26 01:25:49,es
8145,caroR96,"Si su novio les dice que compren una hamburguesa doble en combo grande, no les hagan caso, las quieren engordar🐷🥲",2021-04-26 01:25:34,es
8146,0kBloom,"¿Hamburguesa con o sin pepino? 

ARMY VOTA POR BTS 🇨🇷

#BTSARMY #BestFanArmy  #iHeartAwards (@BTS_twt)",2021-04-26 01:25:32,en
8147,_lovspkj,"@swtetev @BTS_twt Hamburguesa 
 
🇵🇪ARMY VOTA POR BTS

I vote #BTSARMY for #BestFanArmy at the 2021 #iHeartAwards @BTS_twt",2021-04-26 01:25:27,en
8148,mikrocosmospjm,@HoseokMexico Acabo de comerme una hamburguesa,2021-04-26 01:25:20,es
8149,1julymolina,Un mil la hamburguesa de barto,2021-04-26 01:25:19,es
8150,devils_sulphur,"Usa 🤢 para marcar lo que no comes. 

mostaza: 🤢
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champiñon… https://t.co/gZd8EKEPrS",2021-04-26 01:25:17,es
8151,YarelyH25986825,"Usa 🤢 para marcar lo que no comes.

mostaza:🤢
pepinillo:  
cilantro: 
pizza con piña: 
sushi:🤢
brócoli:  
champiñon… https://t.co/WU1zNsam4X",2021-04-26 01:25:17,es
8152,MiuLxlv,"@ilysbch Que bueno!♡ Hamburguesa(vegetariana), helado, pudin de chocolate, facturas(varias) y caramelos 😭 Me arrepi… https://t.co/uXkzJNGlVe",2021-04-26 01:25:14,es
8153,mochparki,"@swtetev @BTS_twt Hamburguesa
ARMY VOTA POR BTS: 🇲🇽
I vote #BTSARMY for #BestFanArmy at #iHeartAwards @BTS_twt",2021-04-26 01:25:12,en
8154,missblondie__,"@littlehuevito mostaza: 
pepinillo:🤢
cilantro: 
pizza con piña:
sushi: 
brócoli:🤢
champiñones: 
hígado:🤢
hamburgues… https://t.co/B8GZw27aEX",2021-04-26 01:25:08,es
8155,shexlhh,@murixashton muri que tenía esa hamburguesa?,2021-04-26 01:25:07,es
8156,stylinzayn18,"no quiero estudiar:
usa 🤢 en lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 🤢
sushi: 🤢
brócoli:… https://t.co/QTylp0zbck",2021-04-26 01:24:58,es
8157,outerspaxceli,JUSTO MIRÉ LA TELE Y ESTABA EL PATO DESPATARRADO ACABO D TERMINAR D TRAGAR LA HAMBURGUESA FORRO PONEME UN TW//,2021-04-26 01:24:50,es
8158,_REDAEN,"@TSUKlMlSHlN Me gusta el café, los pepinillos, el sushi, el cilantro y la mostaza solo 1 poquitito en hamburguesa,,,",2021-04-26 01:24:44,es
8159,I_am_Kathh,"Me copio sipq
usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña: 
sushi: 
brócoli… https://t.co/Z4b3lb11yb",2021-04-26 01:24:17,es
8160,Lugapaps,Cuando me dan sopa tardo para acabarmela AH PERO PONME UNA PUTA HAMBURGUESA ENFRENTE Y ESA MADRE VA A MAMAR,2021-04-26 01:24:13,es
8161,kumarusoft,"usa🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo:  🤢
cilantro: 
pizza con piña:🤢
sushi: 🤢
brócoli: 
champiñon… https://t.co/RIaZi6muxm",2021-04-26 01:24:05,es
8162,Yaegarciaa,quizás lo único que necesito para ser feliz es una hamburguesa de animal carnívoro,2021-04-26 01:23:59,es
8163,Madammeger,Bue vi una historia de uno comiendo hamburguesa y ya me dieron ganas de comer🤦‍♀️,2021-04-26 01:23:52,es
8164,Alejalmeja1102,"me copio,, usa🤢para marcar lo que no comes

mostaza: 🤢
pepinillo:🤢
cilantro: 
pizza con piña:
sushi: 🤢
brócoli:🤢 
c… https://t.co/VB7gvLQwiL",2021-04-26 01:23:33,es
8165,miauugh,"@_ImSiom_ mostaza: 
pepinillo:
cilantro: 
pizza con piña:
sushi:
brócoli: 
champiñones: 
hígado: 🤢
hamburguesa:
hot… https://t.co/7bXXjo07jU",2021-04-26 01:23:11,es
8166,K4G3C0RE,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 
champiñones… https://t.co/ATvLuKAY97",2021-04-26 01:23:00,es
8167,TATAESTHETIC_,"@swtetev @BTS_twt Hamburguesa 🍔

ARMY VOTA POR BTS 🇲🇽

I vote #BTSARMY for #BestFanArmy on #iHeartsAwards @BTS_twt",2021-04-26 01:23:00,en
8168,chijune_,"Usa 🤢 para marcar lo que no comes. 

mostaza: 
pepinillo: 🤢
cilantro: 🤢
pizza con piña: 
sushi: 
brócoli: 
champiño… https://t.co/PyMKG9e1rq",2021-04-26 01:22:59,es
8169,tragixcomedy,"usa 🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña: 🤢
sushi: 
brócoli: 🤢
champiñ… https://t.co/xrOXG24Tm8",2021-04-26 01:22:57,es
8170,_SWCUTTHR0AT,"@skjo__0n Usa 🤢para marcar lo que no comes: 

mostaza: 🤢
pepinillo:🤢
cilantro:
pizza con piña: 🤢
sushi:
brócoli:
ha… https://t.co/cn4JCgkTCK",2021-04-26 01:22:46,es
8171,antomartinez_00,"Que mal me hizo ir a ver kimetsu
Voy a comerme una hamburguesa igual pero sigo mal",2021-04-26 01:22:42,es
8172,_perxiplay_,"usa 🤢 para marcar lo que no comes. 
mostaza: 🤢
pepinillo:🤢 
cilantro: 
pizza con piña: 
sushi: 🤢
brócoli: 
champiño… https://t.co/X9p8jATNrF",2021-04-26 01:22:39,es
8173,ooo_lhts,quiero pizza quiero hamburguesa quiero algo lleno de grasa que me deje llena,2021-04-26 01:22:26,es
8174,Ellocosimptama,"@keeboahoge usa🤢 para marcar lo que no comes
mostaza: 🤢
pepinillo:  🤢
cilantro: 🤢
pizza con piña:🤢
sushi: 🤢
brócoli… https://t.co/4RN2ioBygK",2021-04-26 01:22:20,es
8175,m3llo_supremacy,"CW / comida
.
.
 usa 🤢para marcar lo que no comes

mostaza:🤢
pepinillo:🤢
cilantro:  
pizza con piña: 🤢
sushi: 
bróc… https://t.co/EIICW39ahp",2021-04-26 01:22:04,es
8176,PapiMiyagui,"Antes de ayer me comí dos perros calientes y una hamburguesa, hoy estoy en las mismas y lo más arrecho es que quedo con hambre",2021-04-26 01:21:40,es
8177,paolac1924,Voy a comer hamburguesa así que ya puedo ser feliz otra vez,2021-04-26 01:21:36,es
8178,evrlastinghabit,"usa🤢lo que no comes

mostaza: 
pepinillo: 
cilantro:🤢
pizza con piña: 🤢
sushi: 
brócoli:
champiñones: 
hígado:🤢
ham… https://t.co/O5NuWKTTgK",2021-04-26 01:21:36,es
8179,softjmyg,"@swtetev @BTS_twt Hamburguesa 

ARMY VOTA POR BTS 🇲🇽
I vote #BTSARMY for #BestFanArmy at the 2021 #iHeartAwards @BTS_twt",2021-04-26 01:21:34,en
8180,ckiuv_,"Usa 🤢 para marcar lo que no comes. 

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 
champiñon… https://t.co/caKJ6XmXTJ",2021-04-26 01:21:33,es
8181,whopomuu,"@_ImSiom_ mostaza: 
pepinillo:🤢
cilantro: 
pizza con piña:
sushi:🤢
brócoli: 
champiñones: 
hígado: 🤢
hamburguesa:
h… https://t.co/R27X3a2uBG",2021-04-26 01:21:30,es
8182,LSkBang03,"me copio
usa 🤢 para marcar lo que no comes

mayonesa: 
dulce de leche: 
miel: 🤢
pizza con piña:
sushi: 
hígado: 🤢
h… https://t.co/MtyOdiCqIp",2021-04-26 01:21:25,es
8183,NathaliaWong1,@carlosferrin @kfcecuador Al menos pareciera estar cocida. Dos veces he comprado esa hamburguesa en City mall y el pollo estaba crudo.🥴🤢,2021-04-26 01:21:22,es
8184,shadowthorfinn_,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 🤢
pizza con piña: 🤢
sushi: 
brócoli: 🤢
champiñon… https://t.co/7YJopZ82tn",2021-04-26 01:21:19,es
8185,marifergl98,"Amigos ya estamos en servicio‼️

El puerto les ofrece hamburguesas y pepitos para los fines de semana (viernes a do… https://t.co/gSsGe2AUXa",2021-04-26 01:21:18,es
8186,hghpgplyl,"@swtetev @BTS_twt Pizza o hamburguesa? Ambos 

ARMY VOTA POR BTS🇵🇪
I vote #BTSARMY for #BestFanArmy at the 2021 #iHeartAwards 
@BTS_twt",2021-04-26 01:21:01,en
8187,27mprr,Me invitaron a comer hamburguesa mañana por mi cumpleaños :') https://t.co/mYIcD5oV2Z,2021-04-26 01:20:57,es
8188,theseven75,"Me copio🌻
usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 🤢
brócoli:… https://t.co/sfSkvgpVbK",2021-04-26 01:20:57,es
