,screen_names,texts,dates,langs
1424,mcamilamiranda,Extraño comer hamburguesa con rodcam 😥😥,2021-04-20 22:01:34,es
1425,alondra_malvaez,Mándenme una hamburguesa con papas a mi casita y les digo que opino de ustedes.🥺😫,2021-04-20 21:54:39,es
1426,Alejand90839874,"@BlackPinkUninG1 Hamburguesa con papas

BLINKS iHEART ATTACK
I vote #HowYouLikeThat for #BestMusicVideo on #iHeartAwards 
@BLACKPINK",2021-04-20 21:30:48,en
1427,Fe1ipeMX,Tengo un antojo de una hamburguesa con papitas que no es ni medio normal,2021-04-20 21:26:36,es
1428,kikelgc_,si no calientas el pan de la hamburguesa en la plancha/sarten donde hiciste la hamburguesa con to su pringue deja d… https://t.co/vA2UMfuyVI,2021-04-20 21:16:52,es
1429,DigestiveGolem,"Mala idea comer una hamburguesa con carne gruesa.
No malentiendan https://t.co/jKBbMMc6U7",2021-04-20 20:56:55,es
1430,RatosDePoraoo,@asv_x0 @mollymariexoxo Una hamburguesa con papas y una cerveza de trigo 😎,2021-04-20 20:43:45,es
1431,sumajes07308123,"@BenitoC67693141 sii, primero la hamburguesa (con fritas oCvio) y después bombones (con licor en lo posible) 😋😋😍😂😂😂😂😂😂",2021-04-20 20:25:50,es
1432,MacarenaMelisa,"Mi hermano: ""es más probable que vaya a comer una hamburguesa con Pampita que juntarme con vos"" 
Tan real",2021-04-20 20:21:24,es
1433,NicolasFar,Que ganas de comer una hamburguesa con guacamole man,2021-04-20 20:17:57,es
1434,Rominaaavilesss,moriría x una hamburguesa con papas aaaaaaaaaaa,2021-04-20 20:13:50,es
1435,imbype,"Hoy @MCastleS_ Canjeo una hamburguesa con los puntos del canal 🍔🍟🧃
NOS VEMOS HOY POR LA NOCHE ❤️",2021-04-20 20:10:04,es
1436,ElNuevo49038885,"Hoy me apetecía cenar una hamburguesa con carne de ternera, doble de queso, cebolla,tomate, mayonesa,unas patatas f… https://t.co/MTkx13vp5w",2021-04-20 20:03:17,es
1437,racheldothm,Hoy carls jr no hizo mi hamburguesa con amor 😔,2021-04-20 20:00:49,es
1438,RidiculousBurgr,CHEESE BURGER / HAMBURGUESA CON QUESO - World Famous in Costa Rica! Jaco Top 10 Restaurant.. OVER 38 DIFFERENT GOUR… https://t.co/U4XH4EXdkR,2021-04-20 20:00:21,en
1439,Celeesalas1,La vida me pide mucho y yo solo quiero comer hamburguesa con alguien que me quiera,2021-04-20 19:58:58,es
1440,CoomerciaS,"Adquiere ya una deliciosa hamburguesa con tocino y papas, de @livorno_pizza_y_cafe, solo en las plataformas de COOM… https://t.co/eh0KTSOJgY",2021-04-20 19:54:06,es
1441,wizonevision,CENO HAMBURGUESA CON PATATAS FRITAS https://t.co/VVbxAwdbdQ,2021-04-20 19:42:21,es
1442,ani_Fnts,Luego no quiere uno caer en los   estereotipos zodiacales pero no falta el buen amigo Tauro que sube su hamburguesa… https://t.co/nfoSSYNiLZ,2021-04-20 19:39:16,es
1443,RochiAcostaa,"Que ganas de merendar una hamburguesa con cheddar, cebolla, huevo, tomate, todo lo q se le pueda poner lpm",2021-04-20 19:38:42,es
1444,nicolasojeda99,@Estefidamiano Mientras no sea una rica hamburguesa con tocino está todo bien Estefi,2021-04-20 19:33:27,es
1445,castro_luisina,"@MACELESTEBAL Lo único que quiero, es verte y comer una hamburguesa con vos! Te extraño todos los días",2021-04-20 19:26:49,es
1446,N160303,"Hola, ¿cuándo vamos por una hamburguesa con papas y gaseosa?🤤🥴",2021-04-20 19:23:43,es
1447,virruetaa,@asv_x0 @soysandrasex Una hamburguesa con papas y malteada :(,2021-04-20 19:06:28,es
1448,Bustamante___12,"Que feo es no matar antojos. 

¡Me urge una hamburguesa con papitas! 😫🤤",2021-04-20 19:00:17,es
1449,rodryycabj12,Unas ganas de tener gusto y olfato para clavarme una hamburguesa con papas,2021-04-20 18:53:14,es
1450,RidiculousBurgr,CHEESE BURGER / HAMBURGUESA CON QUESO - KIDS HAMBURGERS WITH FACES! World Famous in Costa Rica! OVER 38 DIFFERENT G… https://t.co/jOy4Kd8Yvw,2021-04-20 18:30:05,en
1451,Nicomozzno,"COMO TE VAS A COMER UNA HAMBURGUESA CON CUBIERTOS
???????????????????????????????????????????????????????????????????",2021-04-20 18:26:00,es
1452,symbolofhopc,@infernaldanvers Si quiero una hamburguesa con unas papas por favor,2021-04-20 18:25:46,es
1453,artsjshidae,Tutorial de cómo comprar una hamburguesa con papas sksjskskj,2021-04-20 18:00:00,it
1454,pauliimp_,con el antojo que tengo de hamburguesa con patatas y esta tipa jodiendola para hacer esa mierda https://t.co/dLgi2l4jLs,2021-04-20 17:58:49,es
1455,Juan666Pepsi,@Plagiste4you seguro que no reemplazaron la hamburguesa con vomito de perro?,2021-04-20 17:58:49,es
1456,tamarazatarain,Serían yo haciendo hamburguesa con papas a pesar de que estoy “a dieta”?,2021-04-20 17:55:43,es
1457,missaelvictoria,Yo después de haberme comido una hamburguesa con papas🤡🤡🤡🤡,2021-04-20 17:36:28,es
1458,kevelin_piris,Ah la loca quiere bajar la panza pero pleno medio día se encargó una hamburguesa con papas fritas y cheddar🤷,2021-04-20 17:20:47,es
1459,ElBardoBastard2,@EL_COCINITAS El ketchup.. 🤔... https://t.co/IWkbZT4cJT,2021-04-20 17:14:52,es
1460,franklynmarz,"@Tataio98 Es una hamburguesa con un paty de 400 gramos de carne magra gratis, es alto planazo",2021-04-20 17:14:46,es
1461,MajoCasanova_,"necesito una hamburguesa con mucho cheddar, bacon, papas fritas y una coca para pasar el bajón que tengo hoy",2021-04-20 17:08:59,es
1462,dcppedemonte,"@spencerlandia Aprovechando tu comentario🙏🏻 En un vuelo, es protocolo mascarilla y careta en todo momento, pero no… https://t.co/T5mJZjWXl2",2021-04-20 16:56:21,es
1463,anmatgal,"@AndroideVK @icubillazzz Tu mismo lo has dicho, una hamburguesa CON queso, no es solo una hamburguesa, es una hambu… https://t.co/Evj8EMiyNK",2021-04-20 16:49:00,es
1464,reeggsss13,el mejor desayuno es hamburguesa con papas y malteada de fresa sip,2021-04-20 16:41:59,es
1465,KarenSarratea,Muero por una hamburguesa con papas del Mc🥺,2021-04-20 16:37:41,es
1466,la_rattes,"@barbaramurguiap No, una hamburguesa con papas y queso si. 💁🏻‍♀️",2021-04-20 16:32:21,es
1467,PauuAvi,Quiero unos hot cakes y una hamburguesa con papas y  también bajar 5 kilos,2021-04-20 16:30:04,es
1468,MrDonCaliche,Debería dejar de merendar pan de hamburguesa con ketchup y mayonesa,2021-04-20 16:29:07,es
1469,Ori_barbero,@Luchiargerich Y una hamburguesa con papas con cheddar uyyyy jajaja,2021-04-20 16:18:41,es
1470,FranPrince_,"casi 1300 pé el combo de hamburguesa con papas y coca donde me gusta. Dejá, me hago unos fideos.",2021-04-20 16:06:19,es
1471,Serbarthol,"@acidolirico1 Pensé lo mismo!! (encima Hamburguesa con Medialunas!! Jajaj) 
Igual no sería tan Raro porque en el Se… https://t.co/j44frd9QtE",2021-04-20 16:03:53,es
1472,YahirelLoboPoli,@SamFoxSlayer a F qwq *e da una hamburguesa con papas*,2021-04-20 15:43:33,pt
1473,kritox1017,@JohnnyRocketscl soy cliente frecuente ayer hice un pedido grande para compartir en familia ninguna caja venía clas… https://t.co/1VwcqzJ6Pa,2021-04-20 15:40:42,es
1474,Isabel_llb,"Nunca lo he contado, pero tuve una first date en la que el chaval me llevo al @goiko y cuando se comió la hamburgue… https://t.co/CCdBOfyCqO",2021-04-20 15:31:21,es
1475,erguaroese,Ser una hamburguesa con papas fritas. https://t.co/IBcuy2cxCc,2021-04-20 15:29:27,es
1476,MatiasMatttioni,@rocibortega Hamburguesa con papas fritas🌚,2021-04-20 15:26:17,es
1477,latanapicante,@MostazaSocial hamburguesa con pelo asco dan .... odio q Mis@hijos coman carne https://t.co/XgDbcr0kYs,2021-04-20 15:22:50,es
1478,Frannkushh,"dejen de ponerle cheddar y bacon a todo, ya da asco. recién vi una hamburguesa con cheddar y bacon y por afuera bañ… https://t.co/uZSIXGf8vt",2021-04-20 15:20:57,es
1479,abiguzmx,Ayer me terminé comiendo un hamburguesa con papas fritas🤡,2021-04-20 15:18:05,es
1480,vvalenbecerraa,muchas ganas de comer una hamburguesa con papas con cheddar,2021-04-20 15:09:24,es
1481,rognone_bebote,@Sport890 Si sos un gordo mufa. Equipo que jugas y Equipo que no gana nada. Anda a comer hamburguesa con Amaral y Polenta.,2021-04-20 14:54:11,es
1482,LissLf,Pero a la vez quisiera una hamburguesa con queso para llorar mientras como 🥺🥺🥺 https://t.co/VpDX3ZTlz8,2021-04-20 14:50:04,es
1483,godoysoofii,Q ganas de una hamburguesa con cheddar y panceta,2021-04-20 13:45:00,es
1484,HighWarlockB,@rinkitaysivy pero no te quedan todas mojadas en kétchup Dios algunas te quedan sin!!!!! si llegan a comer una hamb… https://t.co/pmNYeQf3qY,2021-04-20 13:38:15,es
1485,hectordlr26,Que rico una hamburguesa con mucho aderezo chipotle🙃,2021-04-20 13:37:28,es
1486,rinkitaysivy,"@HighWarlockB dejame en paz ññÑÑÑÑ que no ves que es más divertido de esa forma??
además lo más preocupante de la f… https://t.co/Lv2X3xdzgR",2021-04-20 13:36:15,es
1487,lucianauhrig14,Creo que me calmaria todo una hamburguesa con papas y un trago .,2021-04-20 13:35:27,es
1488,DlrsSxrx,@Eldelosx Se iba a comer una hamburguesa con tenedor...?,2021-04-20 13:33:16,es
1489,Marinfluenser,"¿Por qué os coméis la hamburguesa con cuchillo y tenedor?
Qué sois, animales???",2021-04-20 13:29:35,es
1490,AnaArhancet_,q ganas d una hamburguesa con mucho cheddar,2021-04-20 13:18:37,es
1491,J1NPR0D,@iIuvsgoo Hamburguesa con tinta de calamar seguramente,2021-04-20 13:17:53,es
1492,scheiper2007,"@AliceArevalo__ Solo la mitad de papas, la hamburguesa con poca mayonesa, y tomando agua, no gaseosa.",2021-04-20 13:16:54,es
1493,MaxBilottiok,¿Es normal tener ganas de comerme una triple hamburguesa con queso a las 10 AM?,2021-04-20 13:07:32,es
1494,maria_delmar21,Quiero desayunar hamburguesa con papas y malteada😩😩,2021-04-20 12:31:34,es
1495,taebebehyung,"Juro que soy capaz de ir todos los dias al mc y despues regalar la hamburguesa, con tal de tener al menos 4 pc de c… https://t.co/SCIkTWsuXM",2021-04-20 11:54:48,es
1496,karixnan,Unas ganas de comer una hamburguesa con papas fritas havssydhakdj que hago pensando en comida a esta hora🤣,2021-04-20 11:30:02,es
1497,Fachmanrev,La hamburguesa con piña está rica https://t.co/psYaAaMEHR,2021-04-20 11:11:47,es
1498,carlosbrunizar,@untalisrael @yatedigochanel Una hamburguesa con patatas,2021-04-20 09:45:32,es
1499,MACELESTEBAL,@castro_luisina Yo comí helado de chocolate ayer toooodo el día y hoy será mi almuerzo. Recibí cirugía de extracció… https://t.co/edzf56ZafD,2021-04-20 09:08:25,es
1500,KrisvellRodrig1,@dianaajoce Yo me estoy comiendo la hamburguesa con la coca literal 😂,2021-04-20 08:36:04,es
1501,AntonBnrt2,@LatinaYesy @PaolaOficiial Una hamburguesa con queso 🍔 🤤,2021-04-20 08:24:46,es
1502,Azapls,QUE METE LITERALMENTE SLIME DE HAMBURGUESA CON PATATAS FRITAS EN UNA MEDIA Y LO CONGELA,2021-04-20 08:17:40,es
1503,Itzel_Waldo,"Yo: no he cenado
Andrés: UNA HAMBURGUESA CON CARNE QUESO, ETC ETC..
Yo: ... Andrés no he cenado.
Andrés: ª",2021-04-20 08:00:54,es
1504,LekueES,El mejor truco si te cuesta comer vegetales... es camuflarlos. 🤫 Con los utensilios de la colección Veggie Lovers p… https://t.co/2cINhDj8dY,2021-04-20 07:22:00,es
1505,BetoMosk,"@Thomas87912207 es lo que he pensado al verlo, no entiendo porque ibas a licuar una hamburguesa con su pan y su tod… https://t.co/P4WYMOFoXE",2021-04-20 07:19:54,es
1506,nerak727,@Alex16233756 @Soy_Altz Ira we de comida tú ni opinar puedes tú comes hamburguesa con piña ._. XD,2021-04-20 06:55:42,es
1507,MeyverKcp,Comí una deliciosa hamburguesa con alguien especial recordando mi niñez 🥰♥️,2021-04-20 06:52:41,es
1508,melinagostina,quiero una hamburguesa con cheddar y bacon :(,2021-04-20 06:29:31,es
1509,jeoncitou,"@McDonalds_Ar hablemos de negocios, los pibes son siete ¿Ustedes piensan que vamos a comprar una sola hamburguesa c… https://t.co/aJzQ5X5K5x",2021-04-20 06:22:51,es
1510,minniewings,hay tantas cosas de mcdonalds en mi inicio ahora necesito clavarme una buena hamburguesa con papas fritas dios,2021-04-20 05:59:12,es
1511,Kari_Lucero,"Quiero apapachos, besitos y una hamburguesa con doble queso. Y papitas a la francesa.",2021-04-20 05:52:00,es
1512,AleMachado03,"Me ven por acá comiéndome unas semillas de marañón para quitarme el hambre, pero en mi mente estoy entrándole a una… https://t.co/tt3FlDff5e",2021-04-20 05:49:16,es
1513,DjRoyMissa,"@AlanEula No es mucho pero capaz por mes podés hacer 600 pesos, y si tenés más personas con tú código ganas más, pa… https://t.co/ksGicpDJd9",2021-04-20 05:35:40,es
1514,iLAKEOFFIRE,uh unas ganas de comer una hamburguesa con mucha barbacoa y papas fritas,2021-04-20 05:21:44,es
1515,ramonchugh,@christopher_aia Shake de hamburguesa con patatas desbloqueado ✅,2021-04-20 05:20:57,es
1516,AngelSantome2,@Otakulihao A mi me banearon por desearle la muerte a una señora que varía una hamburguesa con agua patatas y ketch… https://t.co/V5138ILChZ,2021-04-20 05:15:19,es
1517,ChonixCache,@W86sley Mmmm hamburguesa con cuerpo humano atropellado 🥴🤙,2021-04-20 05:12:43,es
1518,valencys_,creo q me merezco una hamburguesa con papas fritas ahora mismo,2021-04-20 05:01:58,es
1519,51pinchezorrito,"Una hamburguesa con papas 

I vote for #HoneyBoo by Kyle Hanagami for #FaveChoreography at #iHeartAwards",2021-04-20 04:57:05,en
1520,ValRivPal,Ush que antojo de un hamburguesa con papas y helado del corral 🥺,2021-04-20 04:39:43,es
1521,thetrulu,"@Sylv_Rayito Quien mierda hace puré a una hamburguesa, ni modo que tu abuelo sin dientes queria una hamburguesa con papas",2021-04-20 04:34:41,es
1522,ErreteguiFlor7,Necesito una hamburguesa con papas fritas de burger o mostaza yaya 😭,2021-04-20 04:32:22,es
1523,xAngelDazax,@es_abla @SelfishBren Yo una de chocolate y una hamburguesa con tocino tssss,2021-04-20 04:11:01,es
1524,wenaapo,Quien pa comernos una hamburguesa con papitas?,2021-04-20 04:10:17,es
1525,realeved,"¿Hice dieta en la mañana y en la tarde para cenarme una hamburguesa con papas, bebida preparada y 2 cervezas?",2021-04-20 03:57:00,es
1526,r0rig,@mariumasdeu *la interrumpen 2 anuncios de 15 segundos cada uno mostrando una hamburguesa con cheddar* *le da hambre y no se duerme*,2021-04-20 03:54:22,es
1527,Norm_Elizeth,Hahaha estoy de guardia y se me antojo una hamburguesa con papitas hahaha 🥺🤤,2021-04-20 03:49:22,es
1528,JorgeGarciaL_,"Como vas a comer hamburguesa con tenedor, por favor. https://t.co/4EHqOxrf78",2021-04-20 03:48:41,es
1529,bu_valbam,"Gracias @JAYBUMAOM por el nuevo ig que tienes, veo tus videos haciendo ejercicio mientras me como una hamburguesa c… https://t.co/zi9qLvVTau",2021-04-20 03:42:22,es
1530,Galilea_Lara_,Cambio mi vida por por una hamburguesa con papas,2021-04-20 03:40:14,es
1531,EduValverde_,A veces sólo necesito una hamburguesa con doble queso.,2021-04-20 03:31:35,es
1532,Jomazzi,Una hamburguesa con papas xfa https://t.co/T0XxEE8tDU,2021-04-20 03:28:55,es
1533,iFAKE5MILE,@scriptedz93 RECOMIÉNDEME A MIIII Y LES HAGO YNA HAMBURGUESA CON PAPAS,2021-04-20 03:19:50,es
1534,yibishiyishabe,Me das 2 mactrios triples de hamburguesa con queso porfavor?,2021-04-20 03:19:06,es
1535,Anyelinshadows,Un amigo me mandó una foto posando con una hamburguesa con papitas del mc caca... Y lo detesto por que amo ls papitas del mc caca,2021-04-20 03:13:28,es
1536,Gummytas,"@VickyDavilaH Baja  del estrado y te pones a trabajar ,  ya te llamas "" la blanca candela"" te las das de hamburgues… https://t.co/VahNnapWAD",2021-04-20 03:09:47,es
1537,gaBii_zmbie,Mi reino por una hamburguesa con una chela,2021-04-20 03:06:14,es
1538,Cervecitx,Como que hamburguesa con salchipapas y no som de maracaaaaayyyy mardeceooonnn https://t.co/FuQCPS04PV,2021-04-20 02:50:42,es
1539,brontrodhez,Que rico es comer una hamburguesa con carne molida.,2021-04-20 02:45:20,es
1540,florulala,Hablo de salir a caminar ect y me clave una hamburguesa con fritas 🙄🙄,2021-04-20 02:43:11,es
1541,MorenoOrianaa,Me fui a comer una hamburguesa con mi chichito y estaban de un rico😍💑,2021-04-20 02:43:02,es
1542,Karen_JPonce,"Llegué de caminar y me comí una manzana. Mi cena fue te con leche, galletitas casan crem y mermelada. Hace 5' apare… https://t.co/tU8EDgPAp9",2021-04-20 02:42:06,es
1543,Jfda1310,Mientras mas colores tenga mi comida más saludable esta (yo comiéndome una hamburguesa con todo) #DesafioTheBox,2021-04-20 02:42:03,es
1544,ismaeltoled0,Cuando comes la hamburguesa con mucho cheddar y bacon https://t.co/E8tPKrbZmw,2021-04-20 02:41:44,es
1545,LaMasBlink030,"@ChuChuwiki Hamburguesa con papas 

BEST GIRLS FOR iHEART
I vote #HowYouLikeThat for #BestMusicVideo on #iHeartAwards @BLACKPINK",2021-04-20 02:33:44,en
1546,ScarlettLz,Cené un licuado pero mi corazón quiere una hamburguesa con papas 😂😂😂😢,2021-04-20 02:33:31,es
1547,Yamiluna_99,"Mi amiga se fue a comer una ""hamburguesa"" con el luchon jajja😂💅",2021-04-20 02:30:26,es
1548,DanaAgos03,Quiero hamburguesa con papitas 😔,2021-04-20 02:29:29,es
1549,luuugz_,Si quieren mandarme una hamburguesa con papas no me niego,2021-04-20 02:28:12,es
1550,CamiGiug,"me: cómo puede ser que me duela la panza todo el día todos los días qué hago para merecer estooo
also me: uhh son l… https://t.co/YKuctyrQQw",2021-04-20 02:15:10,es
1551,Celii04591527,te quiero para comer hamburguesa con papitas los fines de semana no se si me explico,2021-04-20 02:11:43,es
1552,TatiAlbrech,"Que ganas de ir al cine, al salir comer una super hamburguesa con papas con cheddar y una coca bien fría 🙃",2021-04-20 02:05:10,es
1553,Juul1_,Q ganas de comer una buena hamburguesa con cheddar diosssss,2021-04-20 02:04:07,es
1554,nicodaguirree,"hoy Florencia empezo a hacer dieta y yo me compre una hamburguesa con papas y una birrita, sal por ella",2021-04-20 01:58:56,es
1555,lauraZanabria_,Algún día tendré un mal día y saldré a comprarme una hamburguesa con papitas 🤩 https://t.co/nWroTZGzRB,2021-04-20 01:51:11,es
1556,Kris_Ze,"Salirme a comer una hamburguesa con mi roomie, fué una excelente decisión ❤️",2021-04-20 01:51:02,es
1557,lhstylesonly,hamburguesa con papas I vote #Juice as #BestCoverSong at #iHeartAwards @Harry_Styles https://t.co/sNSTlUVDzo,2021-04-20 01:46:26,es
1558,fatttXIVI,Necesito ir a comer una hamburguesa con alguien xc,2021-04-20 00:48:35,es
1559,YesiiPlayuk,Nada que una hamburguesa con papas fritas no cure,2021-04-20 00:42:52,es
1560,claraportillo17,Quiero una feroz hamburguesa con papas 🍟🍔😭,2021-04-20 00:41:29,es
1561,Jaraflor_,q ganas d un lomito o una hamburguesa con papas 😭,2021-04-20 00:40:54,es
